,日期,股票代码,评论
7670,2018/8/20,538,A股 我已无言以对！再好的上市公司，只要到这大染缸中，白药立马变黑药！“精准”一词很到位！
7671,2018/8/21,538,精准？靠消息当然精准了，谁放消息，谁精准，有本事就别发任何消息，除了公司财报和公司运作新闻外，别乱发什么研报，评论报告，等等，让股民自己判断可以吗？
7672,2018/8/21,538,什么外资，都是假外资真内资绕道炒作，而且还有内幕消息，骗子们现在越来越隐蔽了
7673,2018/8/21,538,外資有分真外資和偽外資
7674,2018/8/21,538,说明内鬼，汉奸很多呗
7675,2018/8/20,538,对白马要求太高，，，
7676,2018/8/20,538,合和，哎呀我去，不会找个雅一点的名字吗？
7677,2018/8/20,538,肯定没有消息事先走漏，不信你查
7678,2018/8/20,538,A股 我已无言以对！再好的上市公司，只要到这大染缸中，白药立马变黑药！“精准”一词很到位！
7679,2018/8/21,538,六十块见
7680,2018/8/21,538,50
7681,2018/8/21,538,白马也变绿马了
7682,2018/8/21,538,再跌一半也贵
7683,2018/8/21,538,分红多少，股息率几何？还不如卖钛白粉的股息率高，有多少价值？
7684,2018/8/21,538,有内鬼
7685,2018/8/21,538,骗宰黄
7686,2018/8/21,538,什么白马啊？说是就是说不是就不是，涨太高那是疯马
7687,2018/8/21,538,云南白药还是国企吗，让私人资本站那么多股权，
7688,2018/8/21,538,券商对证券的评级的意义除了协助机构割韭菜之外，我不知还有什么意义。
7689,2018/8/21,538,30
7690,2018/8/21,538,跌到20可以买
7691,2018/8/21,538,不是外资精准减持，而是外资打压股价，经过一段时间后云南白药将变成外资企业了。外资进入中国股市不仅仅是要在中国股市赚钱，更要拿下所有中国优质企业控股权。
7692,2018/8/21,538,好笑！
7693,2018/8/21,538,上市公司百分之三十基本股是不能减持的否则大股无心经营上市公司，三年后清仓走人，公司都不知烂到什么程度。
7694,2018/8/21,538,对头，有远见
7695,2018/8/21,538,说白了大规模减持后股价都是一路下跌的、自然减持在高位别说的那么神秘“精准减持”
7696,2018/8/21,538,内奸吃里扒外
7697,2018/8/21,538,机构抱团开始溃败，二线蓝筹有希望。
7698,2018/8/21,538,很多企业一转就完，不转又没长进。
7699,2018/8/21,538,这就是股票不能炒，你得炖它
7700,2018/8/21,538,A股外资说了算，什么道理
7701,2018/8/21,538,汉奸太多
7702,2018/8/21,538,写了坏就坏，其它都是好的
7703,2018/8/21,538,把别人当韭菜吗？别人可是大型收割机！！！！！！
7704,2018/8/21,538,汇金社么时候成了外资
7705,2018/8/21,538,中国股市就是内幕交易市场
7706,2018/8/21,538,涨就业绩上去，跌就业绩下去。这财务这么准了
7707,2018/8/21,538,这期间，那只股票不是接近腰斩？
7708,2018/8/21,538,乘势炒作了一波医药股，大股东顺利出逃，散户疯狂接盘。
7709,2018/8/21,538,云南白药从去年8元一小瓶涨到今年18元一小瓶股价却吃了个跌停，中国股市涨跌确实和业绩好坏无关。
7710,2018/8/21,538,外资大赚，，说明有内鬼呗。。
7711,2018/8/21,538,大小非变成融券，建立做空机制，只有分红达到了融资额以后才可以减持。不能回报股民就是圈钱。这才是真正的保护中小投资者。又可以解决新股堰塞湖的问题。
7712,2018/8/21,538,典型的重营销，轻研发，跟
7713,2018/8/21,538,有汉奸！
7714,2018/8/21,538,要什么精准？不就是操纵股价的庄股吗？
7715,2018/8/21,538,外资是谁啊！是这些杂碎公司的爹，坑谁也不能坑爹，大家说是不是啊！
7716,2018/8/21,538,云南白药是国粹，一定要保住！
7717,2018/8/21,538,最大的风险是获利盘太多。
7718,2018/8/21,538,除了广告和涨价你们还会干什么
7719,2018/8/21,538,国有优质资产流失的案例～云南白药了解一下。好端端的国企，卖给了个人
7720,2018/8/21,538,茅台不远了，哈哈
7721,2018/8/21,538,7000万股，少了40万股，这也叫精准减持？？？
7722,2018/8/21,538,国内基金机构只会接高砸低，反正钱是小散和基民的。
7723,2018/8/21,538,不精准才有问题
7724,2018/8/21,538,世界上没有只涨不跌的股票，哪怕你拉到一万一股，还是要把股栗换成现金才是真的赚，云南白药、东阿阿胶、茅台酒等，都是这类！
7725,2018/8/21,538,肯定没有消息事先走漏，不信你查
7726,2018/8/21,538,既然是优质企业你为何不高价买入，引进外资应是市场趋势。
7727,2018/8/21,538,价格高是跌的主因，别乱说
7728,2018/8/21,538,谁让你抢高价股，套死活该。
7729,2018/8/21,538,大资金进就上涨，大资金撤就下跌------这就是精准的含义。你懂的！
7730,2018/8/21,538,外资还是喜欢业绩，难得。
7731,2018/8/21,538,白药产品多了，大家是担心产品质量中的白药成份含量吗？谢谢说答案的人
7732,2018/8/21,538,少了40万股而已啊。。。这报道这样好嘛？？？
7733,2018/8/21,538,必然之路 腰斩必须的
7734,2018/8/21,538,精准？靠消息当然精准了，谁放消息，谁精准，有本事就别发任何消息，除了公司财报和公司运作新闻外，别乱发什么研报，评论报告，等等，让股民自己判断可以吗？
7735,2018/8/21,538,已经造成了以下后果:1.逼人民币贬值2.逼中国拓宽外资进出的渠道和开放更多金融项目3.引起中国资本市场恐慌，人民币计价资产（在人民币贬值情况下进一步）价格下跌以上三点令外资可以短时间内低价购买（控制）中国大量的优质资产。这可能是老美发起的目的（之一）。
7736,2018/8/21,538,花钱买消息吧
7737,2018/8/21,538,药企下跌和业绩无关，和长生有关
7738,2018/8/21,538,云南合和想减持的消息被外资提前察觉！
7739,2018/8/21,538,是披着外资的谁谁谁的资金吧
7740,2018/8/21,538,思想保守不思进取的公司
7741,2018/8/21,538,老陈赔傻了
7742,2018/8/21,538,外资都是绿卡集团的钱真正的外资怎么可能盯上这勒色
7743,2018/8/21,538,云南白药去年利润15.65亿，今年上半年就比去年同期多还不有搞。。。。。。。
7744,2018/8/21,538,那样股民死的更惨，因为大部分股民连年报都看不懂，你以为只是看几个指标？学财务的告诉你可算的各种率不要太多
7745,2018/8/21,538,太贵了，效果还不怎么样
7746,2018/8/21,538,趋势下跌，是整个所谓白马股，
7747,2018/8/21,538,说明内鬼，汉奸很多呗
7748,2018/8/21,538,外資有分真外資和偽外資
7749,2018/8/21,538,才要白药不知道
7750,2018/8/21,538,我把钱给外国公司委托他们来我国投资。所以精准
7751,2018/8/21,538,什么外资，都是假外资真内资绕道炒作，而且还有内幕消息，骗子们现在越来越隐蔽了
7752,2018/8/21,538,帮人洗钱呗
7753,2018/8/21,538,很经典的组合，看好老陈兄妹。
7754,2018/8/21,538,真外资如果不适应中国特色会死得更惨的
7755,2018/8/21,538,白药是好股，关键是当前的大环境不利。
7756,2018/8/21,538,人家美股天天涨，谁会来大A当韭菜，
7757,2018/8/21,538,原因是信托资金清仓出货
7758,2018/8/21,538,呵呵哈哈
7759,2018/8/22,538,有人泄密呗
7760,2018/8/22,538,
7761,2018/8/20,538,　　A股市场中药股普跌，其中，云南白药(000538.SZ)大跌7.23%，片仔癀(600436.SH)、泰合健康和信邦制药跌幅在4%以上，亚宝药业、同仁堂、羚锐制药和沃华医药跌幅均在3%以上。　　云南白药上周五晚披露，2018年上半年实现营收129.74亿元，同比增8.47%；净利润16.33亿元，同比增4.35%。业内人士指出，由于收入增长主要依靠低毛利的商业板块，所以云南白药上半年的利润增速明显赶不上收入增长。　　而扣非净利润14.2亿，较去年同期的14.4亿下滑1.21%。主要在于三大费用都有所增长，其中财务费用增长136%，主要是本期利息支出及保理业务手续费增加所致。　　整体来看，中报显示公司并没找到新的增长点，以云南白药目前的成长性来看，要维持25倍以上的估值不容易。
7762,2018/8/20,538,不是无亮点，是涨多了，总要跌的
7763,2018/8/21,538,不是说好的白马王子吗，价值投资呢，现在又不看好成长性啦，我勒个去，割好韭菜走人啦
7764,2018/8/20,538,不要是为了主力逃跑发的哈
7765,2018/8/20,538,真是不要脸
7766,2018/8/20,538,目标价103，发研报的朋友可以卖房子入货了
7767,2018/8/20,538,医药迎来大回调，唯一没有回调的板块终于调了，预示着底部真正要到来了，不知道调几天？
7768,2018/8/20,538,就是垃圾还103
7769,2018/8/21,538,本来还想抄底加仓，看着这么多研报。看来我的想法有误
7770,2018/8/21,538,昨天抄底资金获利了洁，还有新低
7771,2018/8/21,538,垃圾，看看人家丽珠
7772,2019/1/16,538,两市破净股
7773,2018/8/21,538,长期看，比他好的还真没几个
7774,2018/8/21,538,片仔癀绝对比他好
7775,2018/8/21,538,不好说啊，凡事不要太绝对
7776,2018/9/4,538,股转
7777,2018/8/20,538,我在100元就发帖《彻底玩蛋》！
7778,2018/8/21,538,云南白药50元都高估了！
7779,2018/8/21,538,
7780,2018/8/23,538,
7781,2018/8/23,538,投资者也很理性，不再纠缠于2638点是不是调整的低点，因为这个低点是人为巨量注资止跌后的低点。对市场没有丝毫指引意义本轮调整是对2638点的纠错调整，是28年来比较客观理性的调整，是摒弃了一些利益团体诉求的调整。是对深圳成指、创业板前100位流通盘公司股票被人为炒高后的高位回落调整。这些白马股的调整也许才刚刚开始。比如上海家化、海康威视、苏泊尔、老板电器、贵州茅台、云南白药、恒瑞医药、海天味业、中国国旅、片仔癀、用友网络、航天信息、通化东宝、北方稀土等等
7782,2018/8/23,538,云南白药80元的股价高还是低，请亮出你的真金白银红利来。1.50/80=0.0187，只有农行近三分之一的红利水平，云南白药80元的股价显然是恶意炒作
7783,2018/8/23,538,2016年2月以后投资者对问题股、垃圾股的认知是一个质的飞跃。以后不可能重现垃圾股由10元到1元再到10元的正弦曲线游戏，大多数问题股垃圾股可能就是一条150元到0元的不归路
7784,2018/8/23,538,保持云南白药目前的红利水平，五十元左右的股价买了睡觉也安心
7785,2018/8/24,538,垃圾股
7786,2018/8/26,538,完了呀，完了完了，不行了你肯定不行了，跑吧。锣鼓喧天鞭炮齐鸣。低位低价又是入摩股，可以规避很多风险，规避各种雷，我在3月份唱空白马，陆续在130多只白马股里唱空，其中就有泰禾集团，东方园林，蒙草生态，隆基股份，万科，茅台，格力，恒瑞等等了。他们的共同特点就是高位高价创历史新高，我认为他们都要跌分批跌，幅度不同而已。相反低位低价的入摩股，比如券商大基建工程机械等等业绩尚可，股价低位置低又是入摩股都会涨，时间的问题。好啊锣鼓喧天鞭炮齐鸣券商方正涨不停。
7787,2018/8/26,538,趋势为王，50你买了也要死！
7788,2018/8/27,538,
7789,2018/8/30,538,
7790,2018/10/28,538,
7791,2018/8/23,538,逢高赶快抛.低位有价值的股多的是
7792,2018/8/21,538,逢高赶快抛
7793,2018/8/21,538,逢高赶快抛
7794,2018/8/23,538,逢高赶快抛.低位有价值的股多的是
7795,2018/8/24,538,都不抛还等着翻翻吗
7796,2018/8/24,538,你的肉少了，跑吧。好啊锣鼓喧天鞭炮齐鸣。低位低价又是入摩股，可以规避很多风险，规避各种雷，我在3月份唱空白马，陆续在130多只白马股里唱空，其中就有中兴通讯，东方园林，蒙草生态，隆基股份，万科，茅台，格力，恒瑞等等了。他们的共同特点就是高位高价创历史新高，我认为他们都要跌分批跌，幅度不同而已。相反低位低价的入摩股，比如券商大基建工程机械等等业绩尚可，股价低位置低又是入摩股都会涨，时间的问题。好啊锣鼓喧天鞭炮齐鸣券商方正涨不停。
7797,2018/8/26,538,8块
7798,2018/8/26,538,你跑了就可以了，这么不看好还来干嘛～真到了28 你有提成啊哈哈哈哈哈哈哈
7799,2018/8/27,538,明天逢高赶快抛.不要成为新长城脚下的尸骸
7800,2018/8/28,538,亿万股民都盼着回本销户
7801,2018/9/1,538,"高价泡沫股,赶快甩"
7802,2018/9/5,538,大家感觉怎么样
7803,2018/9/10,538,不抛还想等翻番吗
7804,2018/9/11,538,注册24天的号是怎么在100块以上提醒的？
7805,2018/9/13,538,"号被封禁了,新注册的"
7806,2018/9/13,538,28？怎么不说到1块？语不惊人死不休？
7807,2018/9/16,538,未来继续一路向下
7808,2018/10/15,538,未来继续一路向下
7809,2018/10/16,538,"都去看看000980.600418.000625.002501.600969.002354.300118.601788.000926.000587.我不是来推荐股票.我只是让你们做个对比.提醒大家便宜筹码多得是,不要成为高价接盘侠.当然销户远离最好.祝家庭幸福"
7810,2018/10/24,538,未来是继续一路向下
7811,2018/10/29,538,果然是一路向下
7812,2018/10/30,538,看你的发言，那是到处不负责任的乱放屁，这样好玩吗
7813,2018/12/10,538,这是熊市.麻烦你要搞清楚
7814,2018/12/10,538,一点点分红比银行利息高吗?所谓的价值投资都是骗你接盘的
7815,2018/8/20,538,主力忽悠已结束了，盘子动了。三十见
7816,2018/8/20,538,太贵了15我都不一定买
7817,2018/8/21,538,离崩盘不远了
7818,2018/8/20,538,太片面笼统了吧？维持股价上涨的动力在于未来的成长性！
7819,2018/8/20,538,如果三季度业绩同比还是持平，80还是空头陷阱吗？
7820,2018/8/21,538,走着瞧吧
7821,2018/10/18,538,失误了。抱歉，等它将来上90再回此贴
7822,2018/8/20,538,80以下空头陷阱
7823,2018/8/20,538,是的，美股平均市盈率都是30倍。云南白药是中国国宝啊，人家不买才怪，正好人民币贬值了，说中药不是科学的我笑了，你们连简单的医学常识都不懂！家里有药的可以看看说明书，看看有效成分是哪些中药。
7824,2018/8/20,538,你咋知道是香港资金买的
7825,2018/8/20,538,深港通，17日，卖了3000万，买了5000万，是净买盘
7826,2018/8/20,538,国内机构、基金割香港资金的韭菜，一股脑的奔命甩货。
7827,2018/8/20,538,底全让外资抄了
7828,2018/8/20,538,业绩
7829,2018/8/20,538,太笼统！1.业绩2.成长性重于业绩
7830,2018/8/20,538,【预警】18.05.29：路过一叶知秋 .2018-05-29 21:28:10 来自云南白药吧
7831,2018/8/20,538,蛛丝马迹：2017年同比增幅趋缓2018年一季度同比增长趋缓
7832,2018/8/20,538,蛛丝马迹：2017年同比增长趋缓2018年一季度同比增长趋缓
7833,2018/8/20,538,第4条：------【帖】18.08.19：怎样看待当前的下跌？1. 自中国有股市以来，股市泡沫常态化应该是中国股民、以及全球是有目共睹的。所以说，垃圾股存在大量的泡沫也不是近几年形成的的，这是自一建立股市就遗留下的历史问题。造成其中主要原因有政府在仍有泡沫的股价基础上历次托市的因素，更有庄家爆炒筹码的因素。2. 还有现在股票跌跌不休也有散户呼吁的欲推退市常态化而引发价值回归。像有的股票即就是跌到1000点也还有泡沫！3. 关于股票估值问题，不能以市场整体市盈率平均值来衡量个股。4. 股票的上市公司未来的成长性对股价起着非常重要的因素。5. 中国股市市场化、国际化势不可挡。2018-08-19 07:21:19 来自上证指数吧
7834,2018/8/20,538,【帖】 18.07.06: 对下面几种情况依然不可： 掉以轻心： 1. 长时间高位震荡未下跌的或才开始下跌的； 2. 趋势向下，才跌到半山腰的； 3. 虽然已跌到上次熊底牛市启动位置的附近，但相对历史涨幅依然过大的，即上次熊底本身没有跌透的。 2018-07-06 23:22:38 来自上证指数吧 .
7835,2018/8/21,538,
7836,2018/8/25,538,
7837,2018/9/9,538,
7838,2018/9/9,538,中期营业收入同比增长8.47%净利润同比增长4.35%
7839,2018/8/9,538,"云南白药(000538)2018-08-08融资融券信息显示，云南白药融资余额627,011,011元，融券余额9,912,952元，融资买入额8,633,701元，融资偿还额7,618,740元，融资净买额1,014,961元，融券余量106,982股，融券卖出量7,458股，融券偿还量25,300股，融资融券余额636,923,963元。云南白药融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2018-08-08000538云南白药636,923,963融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)627,011,0118,633,7017,618,7401,014,961融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)9,912,952106,9827,45825,300深市全部融资融券数据一览 云南白药融资融券数据"
7840,2018/8/10,538,下午又收上来了
7841,2018/8/22,538,今天收盘不会跌，你懂的
7842,2018/8/10,538,几年不见史玉柱出风头！增发广发证券他来凑热闹！券商战略升级是个大蛋糕 跟随马云眼光早十年！
7843,2018/8/10,538,几年不见史玉柱出风头！增发广发证券他来凑热闹！券商战略升级是个大蛋糕 跟随马云眼光早十年！
7844,2018/8/10,538,！！。，，
7845,2018/8/13,538,维稳利器！广发证券！分红4毛明天登记！几年不见史玉柱！增发广发证券他来出力了！券商是个大蛋糕马云眼光早十年！
7846,2018/8/13,538,为啥中民投又频频万手买单扫货广发证券有玄机 下午机构抢广发分红4毛！估值券商最低！增发有资本大佬参与！
7847,2018/9/20,538,早盘气象
7848,2018/10/23,538,安泰的焦炭产能是280万吨，山西焦化360万吨，产能差不太多，但二者的焦炭净利润
7849,2018/8/10,538,有毛用，港股天天买，股价天天跌，连大盘都涨不过
7850,2018/8/22,538,要不要逃啊
7851,2018/8/9,538,那深股通还天天加仓干嘛呀！他不是傻吗，不会等到75再加吗？近期跌幅也有十个多点了，不会一直下跌的，应该会有反弹，然后再调整，看下午能涨三个点不。看106能到不。
7852,2018/8/9,538,说错了，下午看96，不长就要下90了，深股通补仓也套了。
7853,2018/8/9,538,减持是定铁了的！！哪个傻子敢去拉升让大股东减持？钱多了不怕套？
7854,2018/8/9,538,我也是笑了，平庄能源手握现金近30亿，市值才40多亿，居然无人抢筹呀！天热，挖煤，发电。大基建，挖煤，炼钢。呼叫梅超风赶快增持……
7855,2018/8/10,538,还没开始减持就已经开始大跌了
7856,2018/8/21,538,25个产品已在美国上市
7857,2018/8/9,538,股东减持
7858,2018/8/9,538,为啥深股通加仓，股价会下跌？
7859,2018/8/9,538,买了个垃圾
7860,2018/8/24,538,无奈啊需要钱已经套现了剩下的就那么几千股
7861,2018/8/8,538,那天大涨那天减持
7862,2018/8/8,538,减持阶段不可能涨
7863,2018/8/9,538,谁愿为法人股减持接盘？
7864,2018/8/8,538,是啊！风云大佬夙愿达成都两年多了。能不能给股民点信心呀！
7865,2018/8/9,538,股东减持啊，关陈什么事
7866,2018/8/9,538,忧伤啊。。好的白马股涨起来。。
7867,2018/8/22,538,这个股是不是被遗忘了？
7868,2018/8/8,538,赔钱啦！割肉减少损失，等待低估值买入，把割的肉让它退回来。
7869,2018/8/22,538,没有几十万手的护盘了，怎么回事。
7870,2018/8/7,538,差得离谱呀
7871,2018/8/30,538,周剑云潜逃到什么时候，
7872,2019/3/10,538,謝谢朋友信任支持。好人一生平安。好人一定有好报。
7873,2019/3/12,538,早上好！好人一定有好报！
7874,2018/8/8,538,
7875,2018/8/8,538,哈哈，继续买啊，没毛病
7876,2018/8/8,538,
7877,2018/8/8,538,哈哈 电脑端都看不到他了因为东财拉黑可以屏蔽了
7878,2018/8/8,538,世界上竟然有这么变态的蜗牛
7879,2018/8/8,538,打击骗子，人人有责，你怎么看？欢迎留言哟。
7880,2018/8/10,538,
7881,2018/8/15,538,
7882,2018/8/15,538,
7883,2018/8/15,538,
7884,2018/8/24,538,看谁跑的快。
7885,2018/8/24,538,
7886,2018/8/28,538,到瑞丰高材吧看一下自称股神的卧底小蜗牛那“二十几个板的毅达”
7887,2018/8/28,538,
7888,2018/8/29,538,
7889,2018/8/30,538,
7890,2018/8/31,538,
7891,2018/9/2,538,
7892,2018/9/3,538,
7893,2018/9/4,538,此人应该被雷劈死了 楼主功德无量
7894,2018/9/4,538,谢谢！
7895,2018/9/4,538,
7896,2018/9/6,538,
7897,2018/9/6,538,
7898,2018/9/7,538,
7899,2018/9/7,538,好啊，券商暴涨的时刻就要到了，好啊看主力如何一箭三雕。好啊锣鼓喧天鞭炮齐鸣。 何谓一箭三雕，就是借着美股暴跌的利空，做完三件事。一沽，二砸，三洗。一沽就是卖出茅台等大白马，把资金腾挪出来。二砸就是砸中小创，把散户砸出来，空仓的散户就是未来追高的韭菜。三洗就是洗券商等低位低价的入摩股。完成这一箭三雕暴涨就来了。好啊锣鼓喧天鞭炮齐鸣。 2018-03-12 20:14:22 来自云南白药吧转发 | 收藏 | 阅读(24644) | 评论(70)低位低价又是入摩股，可以规避很多风险，规避各种雷，我在3月份唱空白马，陆续在130多只白马股里唱空，其中就有泰禾集团，东方园林，蒙草生态，隆基股份，万科，茅台，格力，恒瑞等等了。他们的共同特点就是高位高价创历史新高，我认为他们都要跌分批跌，幅度不同而已。相反低位低价的入摩股，比如券商大基建工程机械等等业绩尚可，股价低位置低又是入摩股都会涨，时间的问题。好啊锣鼓喧天鞭炮齐鸣券商方正涨不停。
7900,2018/9/10,538,
7901,2018/9/10,538,
7902,2018/9/17,538,
7903,2018/9/17,538,
7904,2018/9/19,538,
7905,2018/9/20,538,
7906,2018/10/1,538,
7907,2018/10/8,538,
7908,2018/10/12,538,
7909,2018/10/13,538,
7910,2018/10/17,538,
7911,2018/10/23,538,
7912,2018/10/25,538,
7913,2018/10/29,538,
7914,2018/10/29,538,
7915,2018/11/3,538,
7916,2018/11/5,538,
7917,2018/11/6,538,
7918,2018/11/8,538,
7919,2018/11/12,538,
7920,2018/11/12,538,
7921,2018/11/14,538,
7922,2018/11/16,538,
7923,2018/11/19,538,
7924,2018/11/23,538,
7925,2018/11/26,538,
7926,2018/11/26,538,
7927,2018/11/26,538,
7928,2018/11/28,538,
7929,2018/11/29,538,
7930,2018/12/3,538,
7931,2018/12/6,538,
7932,2018/12/6,538,
7933,2018/12/13,538,
7934,2018/12/15,538,
7935,2018/12/22,538,
7936,2018/12/24,538,
7937,2019/1/15,538,
7938,2019/1/17,538,
7939,2019/1/19,538,
7940,2019/1/22,538,
7941,2019/1/22,538,
7942,2018/7/13,538,道理是对的，看好白药未来
7943,2018/8/13,538,爷23挂了点单欢迎砸单
7944,2018/8/16,538,地一声咳嗽，
7945,2018/7/12,538,今天下午大单打压异常，应该是拉升前的强力清洗
7946,2018/8/14,538,要跌倒8月份才能起来，不过9元之下买不亏
7947,2018/8/14,538,质押
7948,2018/7/12,538,蛋疼了，涨3个点进去的，下午居然跳水了，原来是要减持。蛋疼
7949,2018/7/12,538,确实有点差
7950,2018/8/14,538,这哪是分红1.10元，这是从股民账户扣3元。
7951,2018/8/6,538,用力抛，出利好下跌直接打管理层脸
7952,2018/8/11,538,空头已占领敌方大本营
7953,2018/6/29,538,垃圾，只会跌
7954,2018/6/29,538,研报必跌。
7955,2018/6/29,538,只来看评论的
7956,2018/6/29,538,大涨
7957,2018/6/29,538,都拉到120了，你告诉我目标是112？
7958,2018/6/29,538,"云南白药(000538)2018-06-28融资融券信息显示，云南白药融资余额701,237,803元，融券余额6,422,580元，融资买入额12,994,284元，融资偿还额18,870,911元，融资净买额-5,876,627元，融券余量62,000股，融券卖出量18,600股，融券偿还量17,500股，融资融券余额707,660,383元。云南白药融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2018-06-28000538云南白药707,660,383融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)701,237,80312,994,28418,870,911-5,876,627融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)6,422,58062,00018,60017,500深市全部融资融券数据一览 云南白药融资融券数据"
7959,2018/6/29,538,破位了，A股上证会不会到2000点?创指会不会到1000点?融资盘小心点 可关注002682
7960,2018/6/28,538,"云南白药(000538)2018-06-27融资融券信息显示，云南白药融资余额707,114,430元，融券余额6,335,427元，融资买入额28,267,672元，融资偿还额27,957,441元，融资净买额310,231元，融券余量60,900股，融券卖出量13,900股，融券偿还量22,661股，融资融券余额713,449,857元。云南白药融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2018-06-27000538云南白药713,449,857融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)707,114,43028,267,67227,957,441310,231融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)6,335,42760,90013,90022,661深市全部融资融券数据一览 云南白药融资融券数据"
7961,2018/6/28,538,定向降准利好小微企业，也就是小盘股 4 尤其是大消费大健康优质国企小盘股莫高股份 1 长期利空大盘蓝筹股 4 三年的蓝筹泡沫将是长达6-8年的慢跌回调
7962,2018/6/27,538,  　　沪深两市分红送配数据一览 云南白药分红送配数据　　云南白药6月28日公布2017年年度分红派息实施方案：以本公司总股本10.4亿股为基数，向全体股东每10股派发现金红利15.0元（含税），合计派发现金红利总额为15.6亿元。　　本次权益分派股权登记日为2018年7月5日，除权除息日为2018年7月6日。　　云南白药2017年年报显示，截至2017年12月31日，公司的营业收入243亿元，同比增长8.5%，净利润31.4亿，同比增长7.71%；每股收益3.02元，每股净资产17.32元，净资产收益率18.55%。  　　近年来，公司历次分红派息情况如下表所示：      云南白药历次分红派息    报告期 业绩披露日期 分配方案 股息率(%) 每股收益(元) 每股未分配利润(元) 预案公告日后10日涨幅(%) 股权登记日 股权登记日前10日涨幅(%) 除权除息日 除权除息日后30日涨幅(%)    2017-12 2018-04-12 10派15.00元 1.44 3.02 14.22 -2.66 07-05 -4.69 07-06 - 2016-12 2017-04-22 10派8.00元 0.89 2.8 12.09 -4.51 07-17 -1.66 07-18 -0.32 2015-12 2016-04-20 10派6.00元 0.96 2.66 9.96 3.26 06-14 1.68 06-15 19.78 2014-12 2015-04-28 10派5.00元 0.67 2.41 7.89 -1.04 07-21 5.16 07-22 -2.42 2013-12 2014-03-28 10送5.00派5.00元 0.57 3.34 9.38 6.49 05-27 -3.21 05-28 -17.2    　　近期，哈森股份、鼎胜新材、普莱柯、贵人鸟、立霸股份分别公布了分红方案，具体情况如下表：      沪深两市分红送配一览    代码 名称 分配方案 股息率(%) 每股收益(元) 每股未分配利润(元) 净利润同比增长(%) 预案公告日 股权登记日    603958 哈森股份 10派2.60元 2.01 0.08 1.8 -77.42 04-28 06-05 603876 鼎胜新材 10派1.00元 0.28 0.75 2.86 -18.3 05-05 - 603566 普莱柯 10派2.00元 0.97 0.36 2.14 -39.26 04-28 06-04 603555 贵人鸟 10派2.50元 1.02 0.25 0.89 -46.25 04-28 06-21 603519 立霸股份 10转4.00派4.50元 2.85 0.52 2.08 15.08 04-28 06-07    　　近年来，云南白药每股未分配利润情况如下图：      　　同期，该公司的每股公积金和股息率情况如下图：          　　公司自上市以来分红派现及募集资金的对比情况如下图：    (注：数据来源东方财富Choice数据，截至2018-06-28)
7963,2018/6/27,538,的关键仍然是市场存量博弈
7964,2018/6/27,538,终于出来了
7965,2018/6/27,538,负面情绪较大，技
7966,2018/6/27,538,分红，是真的分红吗？
7967,2018/6/27,538,大利空！
7968,2018/6/27,538,到时候你自己看股票账户上是不是真的钱啊
7969,2018/6/28,538,
7970,2018/6/28,538,分红是会到账的，但是股价也是要除权的，税也是要扣掉的。算下来分红肯定是不合算的。这制度也是没谁了。好端端的分红变利空了。
7971,2018/6/28,538,
7972,2018/6/28,538,云南白药持续分红80年后股价会跌到0元，分红除权真可怕！
7973,2018/6/29,538,是有点可怕呀，真算是利好的话，怎么不抢权拉高呢。
7974,2018/7/2,538,好公司即使除权了肯定会填权的啊。这点都不懂？
7975,2018/7/5,538,比蓝丰生化派的还差
7976,2018/7/5,538,给你看在低位盘整越久000613大东海庄家丢失筹码越多，现在股价根本打压不下去，庄家心虚得很操盘手急得都拉裤子的，砸多少都怕市场看好国家发展海南旅游政策给长期吸引的，大东海股价只会慢慢涨到20元。敢逆市而流跟着国家大力发展海南旅游政策对着干的也之只有大东海这个弱智儿童傻逼庄家的，也不看看自己有几斤几两，等两马哥一来把你筹码抢完你就等着哭吧！
7977,2019/5/20,538,
7978,2019/5/20,538,2107年的公告现在来发什么意思
7979,2018/7/23,538,层一层地荡
7980,2018/6/28,538,次新股 里有行业小巨人或隐性龙头，治疗肝病、肝癌的小独角兽：广生堂。1、第一次关注广生堂是因为：新型肝癌靶向药物GST-HG161取得突破性进展。GST-HG161项目已经确定临床前候选化合物（PCC），该化合物代号为GST-HG161。经过前期大量的临床前研究发现，具有全球自主知识产权且针对亚洲人群的候选药物GST-HG161具有药效显著、靶标选择性好、安全性高、成药性强的特点。该项目计划于2018年上半年同时向中国国家食品药品监督管理总局和美国食品药品监督管理局递交临床研究（IND）申请。2、广生堂是唯一同时拥有恩替卡韦、阿德福韦酯、拉米夫定等抗乙肝 病毒药品批文的企业，在抗乙肝病毒...
7981,2018/7/27,538,华泰左手买奇瑞、右手二级市场买江淮，你们懂的
7982,2018/7/24,538,明天继续跳空低开低走
7983,2018/7/16,538,大家快跑。已经走了
7984,2018/7/17,538,
